# Train loss, Test loss
8.838765323162078857e-03,1.487147156149148941e-02
9.624134749174118042e-03,1.752601936459541321e-02
1.006928831338882446e-02,1.848025061190128326e-02
8.464986458420753479e-03,1.623035222291946411e-02
7.597546558827161789e-03,1.432928070425987244e-02
8.373402059078216553e-03,1.521325763314962387e-02
7.048509549349546432e-03,1.563075929880142212e-02
7.762013468891382217e-03,1.646571978926658630e-02
7.932267151772975922e-03,1.539735030382871628e-02
7.189746014773845673e-03,1.319351047277450562e-02
7.683582138270139694e-03,1.293943636119365692e-02
7.347992621362209320e-03,1.301642600446939468e-02
6.984427105635404587e-03,1.379634253680706024e-02
7.411512546241283417e-03,1.524844020605087280e-02
6.784672848880290985e-03,1.481472142040729523e-02
6.144841201603412628e-03,1.347277779132127762e-02
6.370768416672945023e-03,1.319157797843217850e-02
6.029767915606498718e-03,1.333134993910789490e-02
5.661411676555871964e-03,1.398678123950958252e-02
5.620150361210107803e-03,1.478694286197423935e-02
5.304848775267601013e-03,1.457797642797231674e-02
5.107133183628320694e-03,1.395298633724451065e-02
5.166216287761926651e-03,1.361024565994739532e-02
4.932192154228687286e-03,1.317302882671356201e-02
4.893990233540534973e-03,1.298025064170360565e-02
4.968789871782064438e-03,1.308248005807399750e-02
4.738679155707359314e-03,1.342707034200429916e-02
4.824814386665821075e-03,1.441986206918954849e-02
