# Train loss, Test loss
1.682177186012268066e-03,2.258194610476493835e-03
1.679951674304902554e-03,2.257329411804676056e-03
1.677739201113581657e-03,2.257345244288444519e-03
1.675357692874968052e-03,2.256282372400164604e-03
1.672901329584419727e-03,2.255362924188375473e-03
1.670370227657258511e-03,2.256882144138216972e-03
1.667700358666479588e-03,2.261052839457988739e-03
1.665019080974161625e-03,2.265479182824492455e-03
1.662276219576597214e-03,2.267233328893780708e-03
1.659481204114854336e-03,2.266132039949297905e-03
1.656683045439422131e-03,2.264550654217600822e-03
1.653799554333090782e-03,2.264267997816205025e-03
1.650879974476993084e-03,2.264808397740125656e-03
1.647938624955713749e-03,2.264445181936025620e-03
1.644917763769626617e-03,2.262844238430261612e-03
1.641887123696506023e-03,2.261701971292495728e-03
1.638816436752676964e-03,2.262486144900321960e-03
1.635746913962066174e-03,2.264407929033041000e-03
1.632657600566744804e-03,2.265532966703176498e-03
1.629636040888726711e-03,2.264914801344275475e-03
1.626545446924865246e-03,2.263994188979268074e-03
1.623406074941158295e-03,2.264418406412005424e-03
1.620243536308407784e-03,2.266542520374059677e-03
1.617075526155531406e-03,2.268981887027621269e-03
1.613886328414082527e-03,2.271011704578995705e-03
1.610690378583967686e-03,2.273297868669033051e-03
1.607513870112597942e-03,2.277616178616881371e-03
1.604649587534368038e-03,2.282434143126010895e-03
1.601400203071534634e-03,2.287310315296053886e-03
1.598118687979876995e-03,2.290491713210940361e-03
1.594805740751326084e-03,2.292216522619128227e-03
1.591456355527043343e-03,2.294080331921577454e-03
1.588054350577294827e-03,2.296806313097476959e-03
1.584599493071436882e-03,2.299506450071930885e-03
1.581087592057883739e-03,2.301227068528532982e-03
1.577522605657577515e-03,2.302494132891297340e-03
1.573782530613243580e-03,2.304607070982456207e-03
1.569915679283440113e-03,2.307570539414882660e-03
1.566145103424787521e-03,2.309986855834722519e-03
1.562281278893351555e-03,2.311201998963952065e-03
