# Train loss, Test loss
3.513853589538484812e-04,5.746734677813947201e-04
3.500523744150996208e-04,5.722646601498126984e-04
3.487036447040736675e-04,5.699697649106383324e-04
3.473348624538630247e-04,5.677712615579366684e-04
3.459397994447499514e-04,5.657759029418230057e-04
3.445135080255568027e-04,5.641394527629017830e-04
3.430542128626257181e-04,5.631422391161322594e-04
3.415455284994095564e-04,5.625878111459314823e-04
3.399885317776352167e-04,5.618523573502898216e-04
3.383800503797829151e-04,5.607285420410335064e-04
3.367227327544242144e-04,5.599297001026570797e-04
3.350255428813397884e-04,5.594025715254247189e-04
3.333018103148788214e-04,5.593748064711689949e-04
3.315677167847752571e-04,5.596950068138539791e-04
3.298382507637143135e-04,5.604864563792943954e-04
3.281249082647264004e-04,5.590127548202872276e-04
3.264360420871526003e-04,5.568877677433192730e-04
3.247770655434578657e-04,5.554397939704358578e-04
3.231508308090269566e-04,5.543645820580422878e-04
3.215626638848334551e-04,5.530598573386669159e-04
3.200111386831849813e-04,5.520214908756315708e-04
3.185039677191525698e-04,5.508959293365478516e-04
3.170468262396752834e-04,5.497957463376224041e-04
3.156460297759622335e-04,5.485878209583461285e-04
3.143060603179037571e-04,5.473921773955225945e-04
3.130293043795973063e-04,5.458318046294152737e-04
3.118143358733505011e-04,5.443277186714112759e-04
3.106567310169339180e-04,5.427505820989608765e-04
3.095503780059516430e-04,5.413545295596122742e-04
3.084886411670595407e-04,5.400345544330775738e-04
3.074668929912149906e-04,5.389605648815631866e-04
3.064823977183550596e-04,5.381556111387908459e-04
3.055337292607873678e-04,5.375297623686492443e-04
3.046194324269890785e-04,5.370377912186086178e-04
3.037363348994404078e-04,5.365762626752257347e-04
3.028800419997423887e-04,5.361155490390956402e-04
3.020451986230909824e-04,5.356037290766835213e-04
3.012267407029867172e-04,5.350104183889925480e-04
3.004383761435747147e-04,5.342991789802908897e-04
