# Train loss, Test loss
6.024742498993873596e-03,8.944611996412277222e-03
6.024740170687437057e-03,8.943918161094188690e-03
6.024739705026149750e-03,8.943879976868629456e-03
6.024708971381187439e-03,8.944163098931312561e-03
6.024708971381187439e-03,8.944399654865264893e-03
6.024711299687623978e-03,8.944392204284667969e-03
6.024711299687623978e-03,8.944290690124034882e-03
6.024710368365049362e-03,8.944477885961532593e-03
6.024739239364862442e-03,8.945195935666561127e-03
6.024738773703575134e-03,8.946188725531101227e-03
6.024739705026149750e-03,8.946857415139675140e-03
6.024739705026149750e-03,8.946800604462623596e-03
6.024741567671298981e-03,8.946187794208526611e-03
6.024741102010011673e-03,8.945564739406108856e-03
6.024740170687437057e-03,8.945351466536521912e-03
6.024739705026149750e-03,8.945551700890064240e-03
6.024739705026149750e-03,8.945878595113754272e-03
6.024739705026149750e-03,8.946038782596588135e-03
6.024739705026149750e-03,8.945915848016738892e-03
6.024739705026149750e-03,8.945590816438198090e-03
6.024738773703575134e-03,8.945257402956485748e-03
6.024739239364862442e-03,8.945101872086524963e-03
6.024738773703575134e-03,8.945179171860218048e-03
6.024738773703575134e-03,8.945345878601074219e-03
6.024739239364862442e-03,8.945415727794170380e-03
6.024739705026149750e-03,8.945371955633163452e-03
6.024739705026149750e-03,8.945365436375141144e-03
6.024739705026149750e-03,8.945528417825698853e-03
