# Train loss, Test loss
6.443997845053672791e-04,2.182679483667016029e-03
7.074466557241976261e-04,2.092326991260051727e-03
6.655097240582108498e-04,2.191598992794752121e-03
6.352938944473862648e-04,2.162776421755552292e-03
6.614375161007046700e-04,2.136824652552604675e-03
6.606459501199424267e-04,2.207439159974455833e-03
6.394914817065000534e-04,2.103027421981096268e-03
6.280752131715416908e-04,2.114088274538516998e-03
6.475165719166398048e-04,2.195608103647828102e-03
6.471287924796342850e-04,2.080061705783009529e-03
6.241516093723475933e-04,2.096832031384110451e-03
6.305836723186075687e-04,2.134688897058367729e-03
6.384572479873895645e-04,2.065131906419992447e-03
6.256370688788592815e-04,2.134891925379633904e-03
6.257913191802799702e-04,2.142077311873435974e-03
6.251230370253324509e-04,2.071335678920149803e-03
6.195084424689412117e-04,2.131593646481633186e-03
6.250613951124250889e-04,2.118500648066401482e-03
6.261491798795759678e-04,2.079416764900088310e-03
6.258905050344765186e-04,2.123472047969698906e-03
6.174670998007059097e-04,2.103850478306412697e-03
6.094530690461397171e-04,2.091641537845134735e-03
6.114395218901336193e-04,2.111581852659583092e-03
6.176116294227540493e-04,2.094744006171822548e-03
6.180938798934221268e-04,2.094639232382178307e-03
6.220004288479685783e-04,2.081370679661631584e-03
6.422891747206449509e-04,2.075937576591968536e-03
6.344092544168233871e-04,2.113902941346168518e-03
6.340618128888309002e-04,2.094023395329713821e-03
6.098668673075735569e-04,2.120628487318754196e-03
6.089502130635082722e-04,2.127157291397452354e-03
6.244918331503868103e-04,2.093740738928318024e-03
6.211197469383478165e-04,2.139011165127158165e-03
6.144061335362493992e-04,2.137158531695604324e-03
6.053240504115819931e-04,2.121039666235446930e-03
6.083602202124893665e-04,2.142358338460326195e-03
6.185141392052173615e-04,2.136421157047152519e-03
6.188188563100993633e-04,2.166106598451733589e-03
6.194327725097537041e-04,2.170159248635172844e-03
6.099038291722536087e-04,2.161534735932946205e-03
6.036156555637717247e-04,2.176729263737797737e-03
6.030022050254046917e-04,2.157422481104731560e-03
6.046462222002446651e-04,2.174888039007782936e-03
6.150050903670489788e-04,2.183941658586263657e-03
6.224674289114773273e-04,2.186947269365191460e-03
6.364992004819214344e-04,2.207678975537419319e-03
6.308205774985253811e-04,2.198598114773631096e-03
6.422480219043791294e-04,2.224270254373550415e-03
6.168191321194171906e-04,2.243946306407451630e-03
6.026371265761554241e-04,2.247807569801807404e-03
6.037561688572168350e-04,2.236359519883990288e-03
6.142052588984370232e-04,2.220388501882553101e-03
6.294919876381754875e-04,2.235704567283391953e-03
6.200317875482141972e-04,2.236446132883429527e-03
6.049937219358980656e-04,2.252007368952035904e-03
5.999338463880121708e-04,2.237163484096527100e-03
6.174266454763710499e-04,2.232376486063003540e-03
6.590705015696585178e-04,2.240921836346387863e-03
6.422288133762776852e-04,2.252868376672267914e-03
6.261911476030945778e-04,2.298829611390829086e-03
6.021523731760680676e-04,2.239240566268563271e-03
6.214830791577696800e-04,2.245643641799688339e-03
6.647085538133978844e-04,2.293565543368458748e-03
6.313143530860543251e-04,2.278072061017155647e-03
6.039345171302556992e-04,2.318711951375007629e-03
6.133692222647368908e-04,2.272794954478740692e-03
6.212344160303473473e-04,2.263640286400914192e-03
6.361950654536485672e-04,2.319763181731104851e-03
6.063915789127349854e-04,2.297351136803627014e-03
6.080357125028967857e-04,2.247987780719995499e-03
6.311725010164082050e-04,2.277069725096225739e-03
6.214986788108944893e-04,2.250810386613011360e-03
6.380992708727717400e-04,2.268553711473941803e-03
6.359647959470748901e-04,2.312729135155677795e-03
6.111832335591316223e-04,2.294976729899644852e-03
6.042098975740373135e-04,2.248915610834956169e-03
6.254604668356478214e-04,2.315717050805687904e-03
6.395580712705850601e-04,2.292880322784185410e-03
6.329480675049126148e-04,2.324486384168267250e-03
6.784170400351285934e-04,2.399755874648690224e-03
6.377637619152665138e-04,2.328982111066579819e-03
6.108923698775470257e-04,2.308261813595890999e-03
6.367370951920747757e-04,2.389526227489113808e-03
6.246723933145403862e-04,2.325716428458690643e-03
6.004702881909906864e-04,2.346519846469163895e-03
6.175294984132051468e-04,2.373289316892623901e-03
6.318912492133677006e-04,2.282467903569340706e-03
6.482082535512745380e-04,2.326124347746372223e-03
6.275937776081264019e-04,2.326503861695528030e-03
6.788416067138314247e-04,2.238582354038953781e-03
6.986406515352427959e-04,2.421174431219696999e-03
6.995073053985834122e-04,2.329490613192319870e-03
6.511952960863709450e-04,2.467205747961997986e-03
7.034191512502729893e-04,2.425258746370673180e-03
6.682059029117226601e-04,2.379334066063165665e-03
6.510011735372245312e-04,2.493391511961817741e-03
6.513919797725975513e-04,2.450166270136833191e-03
7.051982684060931206e-04,2.412535017356276512e-03
8.231505635194480419e-04,2.548617776483297348e-03
7.443116628564894199e-04,2.569459611549973488e-03
7.539151702076196671e-04,2.341110026463866234e-03
7.468064432032406330e-04,2.528181765228509903e-03
6.569136749021708965e-04,2.475444227457046509e-03
6.561544723808765411e-04,2.499648835510015488e-03
6.961906910873949528e-04,2.481932751834392548e-03
6.744000129401683807e-04,2.226157812401652336e-03
7.095264736562967300e-04,2.377143595367670059e-03
7.237999234348535538e-04,2.421585377305746078e-03
6.571497651748359203e-04,2.310460433363914490e-03
6.418281118385493755e-04,2.316980157047510147e-03
6.544417701661586761e-04,2.473030937835574150e-03
6.214532768353819847e-04,2.382797189056873322e-03
7.119274814613163471e-04,2.481337869539856911e-03
6.951383547857403755e-04,2.597145037725567818e-03
7.048870902508497238e-04,2.484041731804609299e-03
6.972805713303387165e-04,2.532575512304902077e-03
6.609928095713257790e-04,2.463430166244506836e-03
6.401434075087308884e-04,2.467379206791520119e-03
6.352044292725622654e-04,2.363593550398945808e-03
6.457046838477253914e-04,2.310512121766805649e-03
